n,f=0.1,f=0.1_ES,f=0.25,f=0.25_ES,f=0.5,f=0.5_ES,f=0.75,f=0.75_ES,f=1.0,f=1.0_ES
11400,0.8652782440185547,62.38027000427246,0.6240110397338867,32.73519039154053,0.16750335693359375,9.531173706054688,0.17854690551757812,8.411172866821289,0.15134334564208984,7.2914934158325195
11600,0.8873376846313477,64.05864143371582,0.6240911483764648,33.294657707214355,0.16750335693359375,9.531387329101562,0.17854690551757812,8.411413192749023,0.15134334564208984,7.291680335998535
11800,0.8982486724853516,64.61834812164307,0.6570034027099609,34.41380500793457,0.16750335693359375,9.532054901123047,0.1785736083984375,8.411947250366211,0.15131664276123047,7.292401313781738
12000,0.9093723297119141,66.8561019897461,0.678955078125,34.41391181945801,0.16750335693359375,9.532188415527344,0.1785736083984375,8.41197395324707,0.15131664276123047,7.292534828186035
12200,0.9093456268310547,67.41562080383301,0.678955078125,34.41377830505371,0.17849349975585938,10.092325210571289,0.17860031127929688,8.41197395324707,0.15134334564208984,7.292534828186035
12400,0.9422597885131836,67.97506046295166,0.678955078125,36.651610374450684,0.17852020263671875,10.092432022094727,0.17860031127929688,8.412240982055664,0.15134334564208984,7.292641639709473
12600,0.9532785415649414,68.53455543518066,0.6790351867675781,36.65171718597412,0.17852020263671875,10.092832565307617,0.17860031127929688,8.412481307983398,0.15134334564208984,7.293042182922363
12800,0.9643764495849609,70.77228927612305,0.6790885925292969,36.65163707733154,0.17852020263671875,10.092645645141602,0.1785736083984375,8.412694931030273,0.1628437042236328,7.293255805969238
13000,0.9752340316772461,70.77223587036133,0.6791152954101562,38.330058097839355,0.17849349975585938,10.092939376831055,0.1785736083984375,8.412694931030273,0.16281700134277344,7.293255805969238
13200,0.9863576889038086,71.33175563812256,0.6790351867675781,40.00850868225098,0.17854690551757812,10.093099594116211,0.17860031127929688,8.412641525268555,0.1628704071044922,7.293229103088379
13400,0.9865446090698242,71.89116859436035,0.6790351867675781,40.00848197937012,0.17854690551757812,10.093473434448242,0.17860031127929688,8.412748336791992,0.1628704071044922,7.293229103088379
13600,0.9864912033081055,71.89116859436035,0.6901845932006836,40.56818771362305,0.17854690551757812,10.093500137329102,0.17860031127929688,8.41325569152832,0.1628704071044922,7.293683052062988
13800,0.997401237487793,72.45068645477295,0.690211296081543,40.56818771362305,0.17854690551757812,10.653237342834473,0.17860031127929688,8.41328239440918,0.1628704071044922,7.293736457824707
14000,1.019515037536621,72.45071315765381,0.7120838165283203,40.56845474243164,0.17854690551757812,10.653477668762207,0.17860031127929688,8.413335800170898,0.1628704071044922,7.293763160705566
